book_id,goodreads_book_id,best_book_id,work_id,books_count,authors,original_publication_year,title,language_code,average_rating,ratings_count,work_ratings_count,work_text_reviews_count,ratings_1,ratings_2,ratings_3,ratings_4,ratings_5,title_length,authors_count,rating_deviation
4097,18465566,18465566,26123543,17,"Mariko Tamaki, Jillian Tamaki",2014,This One Summer,eng,3.67,29592,31965,3529,1588,2775,8554,10589,8459,15,2,71984.99316596278
4098,13184572,13184572,18365161,25,Jennifer Weiner,2012,The Next Best Thing,eng,3.46,24098,25699,2539,787,3151,9341,8263,4157,19,1,66594.26878633408
4099,1883838,1883838,421308,20,Nikki Sixx,2005,The Heroin Diaries: A Year In The Life Of A Shattered Rock Star,en-GB,4.12,20531,22627,1551,457,1176,3922,6779,10293,63,1,40783.39449507225
4100,4957350,4957350,5023150,53,Paul Harding,2008,Tinkers,eng,3.37,21665,25135,4305,1520,3882,7998,7217,4518,7,1,59110.26874676745
4101,15568,15568,34897,48,Terry Brooks,1991,"The Druid of Shannara (Heritage of Shannara, #2)",eng,4.0,24815,26635,216,236,1055,6146,10154,9044,48,1,60933.69776609724
4102,22843341,22843341,42401641,21,Penelope Ward,2014,Stepbrother Dearest,eng,4.14,34347,42254,4577,798,1895,6585,14093,18883,19,1,79125.37446300942
4103,14376,14376,1820798,73,Alan Lightman,1992,Einstein's Dreams,eng,4.08,21241,24322,2520,359,1254,4438,8278,9993,17,1,48581.13431296768
4104,5695,5695,1487216,455,"Fyodor Dostoyevsky, Richard Pevear, Larissa Volokhonsky",1872,Demons,eng,4.26,20615,25745,956,281,798,3684,8291,12691,6,3,45537.72475043698
4105,84144,84144,81234,35,Sherrilyn Kenyon,2004,Seize the Night (Dark-Hunter #6),eng,4.36,29053,39269,1209,148,594,4920,13034,20573,32,1,67942.97949629479
4106,49455,49455,50717723,691,"Fyodor Dostoyevsky, Christian Redl, Philip Dossick, Emanuela Guercetti, Michelle-Irène Brudny, Richard Pevear, Norman Dietz, Donald Fanger, coderati, Boris de Schlœzer, Larissa Volokhonsky",1864,Notes from Underground,eng,4.15,15297,33812,2285,426,1244,5567,12166,14409,22,11,67433.2807523956
4107,8346300,8346300,13197781,1,"Andrew Williamson, Andrew Williamson",2010,Harry Potter: A Pop-Up Book: Based on the Film Phenomenon,eng,4.55,22847,22846,37,508,427,1762,3509,16640,57,2,19676.19177536549
4108,85987,85987,3311687,93,"Isabel Allende, Margaret Sayers Peden",2000,Portrait in Sepia,eng,3.93,21649,25203,1123,177,1041,6207,10819,6959,17,2,63807.310589612345
4109,18301124,27237358,25789248,39,Amy Harmon,2013,Making Faces,eng,4.36,25941,42130,6337,607,1256,4663,11327,24277,12,1,61209.24120104439
4110,288644,288644,1121318,142,Vikas Swarup,2005,Q & A,eng,3.98,13986,25955,2541,384,1224,5351,10638,8358,5,1,60674.59009439414
4111,29430013,29430013,48321130,27,Tana French,2016,The Trespasser (Dublin Murder Squad #6),eng,3.98,18805,29204,3688,298,1184,5995,13140,8587,39,1,72620.45017531844
4112,789344,789344,1998683,38,Donald J. Sobol,1963,"Encyclopedia Brown, Boy Detective (Encyclopedia Brown, #1)",eng,4.03,30283,31891,582,521,1238,7284,10496,12352,58,1,65796.96659653193
4113,138685,138685,133702,72,C.J. Sansom,2003,"Dissolution (Matthew Shardlake, #1)",eng,4.08,22863,27657,1973,313,1012,5029,11227,10076,35,1,61711.90160031818
4114,890143,890143,541421,25,Lisi Harrison,2004,"The Clique (The Clique, #1)",en-GB,3.6,27783,28457,2359,1725,3465,7748,7084,8435,27,1,56790.082060652916
4115,17910054,17910054,25095506,51,Elizabeth Kolbert,2014,The Sixth Extinction: An Unnatural History,eng,4.09,21113,24757,3053,488,837,3914,10137,9381,42,1,53481.98461566425
4116,13325079,13325079,18531984,43,Ben Fountain,2012,Billy Lynn's Long Halftime Walk,eng,3.81,20778,24324,3185,667,1788,5615,9612,6642,31,1,58207.17531820424
4117,99315,99315,95744,42,Daniel H. Pink,2004,A Whole New Mind: Why Right-Brainers Will Rule the Future,eng,3.95,20852,21946,1680,436,1232,4725,8076,7477,57,1,48512.65349949877
4118,77160,77160,161332,91,Lian Hearn,2002,"Across the Nightingale Floor (Tales of the Otori, #1)",eng,4.06,23597,28539,1649,302,1172,5407,11424,10234,53,1,63964.852985038015
4119,2094,2094,16552333,89,"Stephen Hawking, Leonard Mlodinow",2005,A Briefer History of Time,eng,4.19,19838,22637,888,228,574,3555,8647,9633,25,2,46179.31771126916
4120,117047,117047,112713,66,Richard Dawkins,1986,The Blind Watchmaker: Why the Evidence of Evolution Reveals a Universe Without Design,eng,4.08,21141,23415,736,509,772,3960,9218,8956,85,1,49792.99244928465
4121,59822,59822,1820060,73,Nora Roberts,2002,"Face the Fire (Three Sisters Island, #3)",eng,4.15,27206,30556,691,169,983,5868,10760,12776,40,1,62447.24058777327
4122,17834834,17834834,13122191,17,Ronald H. Balson,2010,Once We Were Brothers,en-GB,4.28,13856,23169,2563,277,764,2888,7402,11838,21,1,39529.83470672018
4123,27401883,27401883,46189043,9,"Emily Bleeker, Dan John Miller",2016,When I'm Gone,eng,3.94,33348,34469,1876,1087,1901,7223,11925,12333,13,2,72089.72899881053
4124,16435,16435,4536957,55,Dean Koontz,2004,Life Expectancy,eng,3.98,24584,26398,1578,299,1208,6179,9754,8958,15,1,59675.67671944844
4125,2866413,2866413,2529437,18,Cinda Williams Chima,2008,"The Dragon Heir (The Heir Chronicles, #3)",eng,4.14,28845,29869,1067,335,1034,5354,10414,12732,41,1,59457.27130670595
4126,7171876,7171876,6738352,11,Ellen Hopkins,2010,"Fallout (Crank, #3)",eng,4.29,25592,26362,1448,187,882,3920,7580,13793,19,1,43663.90607617025
4127,123598,123598,1454722,101,Patricia Cornwell,1999,"Black Notice (Kay Scarpetta, #10)",en-US,3.85,27472,29549,559,357,1721,8237,10920,8314,33,1,71481.25681579749
4128,28449257,28449257,47261413,13,Emma Donoghue,2016,The Wonder,eng,3.65,26981,32092,4614,641,2569,9823,13277,5782,10,1,87078.55084756325
4129,111218,111218,910444,33,Alison Weir,2006,Innocent Traitor,eng,3.94,24976,26722,1589,384,1178,6171,10806,8183,16,1,63714.47113539406
4130,4656,4656,1137643,81,John Irving,2001,The Fourth Hand,eng,3.3,23277,24814,968,895,3524,10307,7541,2547,15,1,67241.81321834448
4131,425123,425123,1234238,77,Dennis Lehane,1998,"Gone, Baby, Gone (Kenzie & Gennaro, #4)",eng,4.14,23899,27150,1478,153,585,4333,12355,9724,39,1,63441.93079189687
4132,8957,8957,11852,66,Darren Shan,2000,"Tunnels of Blood (Cirque Du Freak, #3)",eng,4.14,26287,28733,843,169,1028,5687,9497,12352,38,1,56942.28944488915
4133,217436,217436,210517,46,Kristin Hannah,1999,On Mystic Lake,eng,3.95,23050,25050,1413,223,997,6147,10205,7478,14,1,61037.44261477046
4134,78131,78131,75453,39,Iris Johansen,1999,"The Killing Game (Eve Duncan, #2)",eng,4.18,24790,25473,408,126,541,4577,9698,10531,33,1,53485.247090644996
4135,15768409,15768409,21474467,18,Michelle Hodkin,2014,"The Retribution of Mara Dyer (Mara Dyer, #3)",eng,4.14,35910,38229,5714,570,1973,6560,11567,17559,44,1,69330.43655497135
4136,3882,3882,7606,5,Rachael Ray,2005,Rachael Ray 365: No Repeats: A Year of Deliciously Different Dinners,eng,3.68,21573,21631,146,1297,2045,5728,5694,6867,68,1,42758.26730525635
4137,2145681,2145681,2216670,31,Augusten Burroughs,2008,A Wolf at the Table,eng,3.7,22175,23524,1876,672,2072,6735,8114,5931,19,1,56137.96062744431
4138,40290,40290,2771466,52,Orson Scott Card,1987,"Seventh Son (Tales of Alvin Maker, #1)",eng,3.86,26621,29331,1283,520,1857,7213,11405,8336,38,1,70458.28102212676
4139,16697,16697,243634,42,Michael Chabon,1988,The Mysteries of Pittsburgh,eng,3.63,19778,22220,1661,395,1952,7277,8515,4081,27,1,59404.548316831686
4140,146274,146274,141162,26,James L. Swanson,2006,Manhunt: The 12-Day Chase for Lincoln's Killer,en-US,4.12,21927,23262,1993,206,721,3898,9610,8827,46,1,51376.01730031811
4141,6631792,6631792,6826164,71,Cecelia Ahern,2009,The Book of Tomorrow,eng,3.66,24885,28726,2541,808,2757,8735,9636,6790,20,1,69459.8418561582
4142,10327303,10327303,14547795,25,Ally Carter,2011,"Uncommon Criminals (Heist Society, #2)",eng,4.15,35104,36383,2180,461,1112,6353,13169,15288,38,1,73504.2509812275
4143,18298225,18298225,25783143,14,Kasie West,2014,On the Fence,eng,4.04,30934,32599,3716,432,1372,6826,11660,12309,12,1,69435.92794134791
4144,25153134,24833801,44476984,17,Mark  Edwards,2015,Follow You Home,en-CA,3.86,15871,28787,2071,833,1931,6561,10571,8891,15,1,65001.40427345677
4145,846984,846984,23288,31,Jerry Spinelli,2007,"Love, Stargirl (Stargirl, #2)",eng,3.8,30515,32275,2796,762,2663,8542,10466,9842,29,1,72059.3247095275
4146,481446,481446,2897082,50,Michelle Moran,2007,Nefertiti,en-US,4.07,24959,27885,2234,341,1191,5272,10551,10530,9,1,60066.95811188811
4147,11709037,11709037,16656588,24,David McRaney,2011,"You Are Not So Smart: Why You Have Too Many Friends on Facebook, Why Your Memory Is Mostly Fiction, and 46 Other Ways You're Deluding Yourself",en-US,3.85,20583,22226,1402,708,1418,5206,7980,6914,142,1,49671.40538558445
4148,72854,72854,3098033,27,Sara Donati,1998,"Into the Wilderness (Wilderness, #1)",eng,4.1,25293,27851,1751,544,1225,4589,9923,11570,36,1,55371.177124699294
4149,1519,1519,2378,255,"Aeschylus, Robert Fagles, William Bedell Stanford",-458,"The Oresteia  (Ορέστεια, #1-3)",eng,3.99,24588,28162,705,323,1471,6415,9813,10140,30,3,61121.79029827427
4150,17167084,17167084,23594240,25,Louise Penny,2013,"How the Light Gets In (Chief Inspector Armand Gamache, #9)",eng,4.41,24325,28475,3475,223,540,2549,9225,15938,58,1,45411.208595259006
4151,347656,347656,247323,30,John Piper,2003,Don't Waste Your Life,eng,4.11,20095,20722,597,505,987,3510,6524,9196,21,1,38101.32889778979
4152,54984,54984,2731326,121,Ildefonso Falcones,2006,La catedral del mar,spa,4.05,18906,25313,1387,568,1350,4363,9007,10025,19,1,51255.030207798365
4153,111222,111222,15542976,21,Alison Weir,1996,The Life of Elizabeth I,en-US,4.05,23628,24636,586,476,876,4646,9500,9138,23,1,53219.904603019975
4154,747061,747061,733204,32,The Church of Jesus Christ of Latter-day Saints,1950,"Book of Mormon, Doctrine and Covenants, Pearl of Great Price",eng,4.36,21692,23176,677,2606,672,838,750,18310,60,1,4260.310207110805
4155,8163722,8163722,13007500,17,"Jon Stewart, Rory Albanese, Kevin Bleyer, Rich Bloomquist, Steve Bodow, Tim Carvell, Wyatt Cenac, Hallie Haglund, J.R. Havlan, David Javerbaum, Elliott Kalan, Josh Lieb, Sam Means, Jo Miller, John Oliver, Daniel Radosh, Jason Ross",2010,Earth (The Book): A Visitor's Guide to the Human Race,eng,3.91,23240,24039,1092,482,1381,5610,8845,7721,53,17,54495.51593202713
4156,6315602,6315602,6500841,28,Rachel Vincent,2009,"My Soul to Take (Soul Screamers, #1)",eng,3.88,35680,37630,2547,1161,2509,8707,12385,12868,36,1,79523.58980600585
4157,15019,15019,13649381,45,Neale Donald Walsch,1996,"Conversations With God: An Uncommon Dialogue, Book 2",eng,4.1,19444,20073,226,532,999,3624,5679,9239,52,1,35060.401350072236
4158,9413044,9413044,14297146,26,Brodi Ashton,2012,"Everneath (Everneath, #1)",en-US,3.76,36153,38028,4343,1515,3361,9397,12189,11566,25,1,82159.28072157358
4159,3400816,3400816,3440839,27,Janet Evanovich,2009,"Plum Spooky (Stephanie Plum, #14.5)",eng,3.77,32890,36564,2097,566,3027,10847,11786,10338,35,1,85178.18368559239
4160,1426,1426,1179777,130,Paulo Coelho,1997,Warrior of the Light,en-US,3.69,19063,22985,1101,1164,2488,5804,6405,7124,20,1,46849.23970633022
4161,2548866,2548866,2556437,9,G. Norman Lippert,2007,"James Potter and the Hall of Elders' Crossing (James Potter, #1)",eng,3.78,21310,21423,2457,1270,1507,4756,7122,6768,64,1,44505.35961069878
4162,2936415,2936415,2842871,31,Jon Krakauer,2008,Where Men Win Glory: The Odyssey of Pat Tillman,en-US,4.03,21302,23444,2574,284,945,4488,9729,7998,47,1,53991.73576693397
4163,824062,824062,2296068,45,"Brother Andrew, Elizabeth Sherrill, John Sherrill",1964,God's Smuggler,eng,4.32,22970,23589,603,305,537,3086,6974,12687,14,3,37930.00917715884
4164,9923372,9923372,14385352,24,J. Courtney Sullivan,2011,Maine,eng,3.34,23979,26907,3821,950,3838,10342,8746,3031,5,1,72739.90323633255
4165,18660447,18660447,26479163,22,Kasie West,2015,The Fill-In Boyfriend,eng,3.92,31656,33366,4302,735,1916,7599,12148,10968,21,1,74491.56358928251
4166,161426,161426,1132968,74,Meg Rosoff,2004,How I Live Now,eng,3.58,28896,33294,4131,1558,3696,9438,11055,7547,14,1,78372.71338739713
4167,47613,47613,1243291,39,Garth Nix,2003,"Mister Monday (The Keys to the Kingdom, #1)",eng,3.77,28430,30722,1314,652,2230,8604,11221,8015,43,1,74509.07443981511
4168,9166559,9166559,14045698,37,Heather Gudenkauf,2011,These Things Hidden,eng,3.85,27030,28962,3006,453,1710,7323,11617,7859,19,1,71409.20677784683
4169,852460,852460,837964,5,"Dawn J. Ranck, Phyllis Pellman Good",2000,Fix-It and Forget-It Cookbook: Feasting with Your Slow Cooker,eng,3.85,22697,22857,114,556,1792,5994,6596,7919,61,2,47399.582292076826
4170,6006518,6006518,6181610,37,"Lili St. Crow, Lilith Saintcrow",2009,"Strange Angels (Strange Angels, #1)",eng,3.78,35169,36155,2089,1737,3266,8397,10468,12287,35,2,71863.47921172729
4171,103342,103342,1017164,70,"Malika Oufkir, Michèle Fitoussi",1999,Stolen Lives: Twenty Years in a Desert Jail,eng,4.08,16134,23437,2655,299,989,4496,8315,9338,43,2,48433.07214916585
4172,6013511,6013511,5083472,63,Nora Roberts,2009,Black Hills,en-US,4.08,26676,28922,1316,243,1079,5930,10495,11175,11,1,61691.01192033746
4173,91714,91714,577888,48,"Mark Millar, Steve McNiven, Dexter Vines, Morry Hollowell",2006,Civil War: A Marvel Comics Event,eng,4.05,23851,26638,1502,348,1229,5151,9940,9970,32,4,57328.92138674075
4174,609870,609870,596352,27,"Kim Carpenter, John R. Perry, Krickitt Carpenter",2000,The Vow: The Kim & Krickitt Carpenter Story,eng,3.77,16705,23043,1817,824,2338,5858,6358,7665,43,3,46863.433194896505
4175,7171856,7171856,2534984,79,Robert A. Heinlein,1951,The Puppet Masters,eng,3.86,24641,26134,511,255,1323,7274,10149,7133,18,1,64814.22469732915
4176,23212667,23212667,42755300,23,Megan Miranda,2016,All the Missing Girls,eng,3.79,36522,42454,4825,632,2705,11673,17470,9974,21,1,109681.96468318651
4177,921651,921651,746296,7,Mercer Mayer,1983,Just Go to Bed,en-US,4.22,24452,24471,145,339,834,4400,6354,12544,14,1,39951.78303379511
4178,28449270,28449270,48574866,24,Maria Semple,2016,Today Will Be Different,eng,3.19,26774,31086,4530,1403,5436,12811,8664,2772,23,1,82561.63585987261
4179,228063,228063,236439,14,"CLAMP, William Flanagan",2003,"xxxHolic, Vol. 1 (xxxHOLiC, #1)",en-US,4.17,23323,23465,278,547,1145,3778,6307,11688,31,2,38311.66051779246
4180,279692,279692,3350842,11,"Harry Allard, James  Marshall",1982,"Miss Nelson Is Back (Miss Nelson, #2)",en-US,4.33,26289,26370,171,154,630,4216,6757,14613,37,2,40789.100762229806
4181,77505,77505,69059,46,Kim Stanley Robinson,1994,"Green Mars (Mars Trilogy, #2)",en-GB,3.91,24627,26338,654,458,1520,6205,9825,8330,29,1,60502.49136532767
4182,28691,28691,2242650,12,Tad Williams,1993,"To Green Angel Tower (Memory, Sorrow, and Thorn, #3)",eng,4.16,25997,26466,237,255,893,4543,9491,11284,52,1,53130.291791732794
4183,45685,45685,3062141,295,"Oscar Wilde, Inga Moore",1887,The Canterville Ghost,eng,3.89,22152,29341,1528,258,1486,7785,11574,8238,21,2,72370.29383763335
4184,18630542,18630542,17378014,16,"Bryan Lee O'Malley, Nathan Fairbairn",2014,Seconds,eng,4.07,20595,27672,2852,635,970,4517,11167,10383,7,2,59529.94608412836
4185,16134551,16134551,21961950,14,Tijan,2012,"Fallen Crest High (Fallen Crest High, #1)",en-GB,4.13,37150,37807,2472,1351,1985,5365,10834,18272,41,1,62056.546483719954
4186,327246,327246,317884,14,Jenő Barcsay,1953,Anatomy for the Artist,eng,3.97,21640,21688,24,893,1421,4389,5692,9293,22,1,37890.112428992994
4187,6572,6572,221202,23,John Saul,1977,Suffer the Children,en-US,3.9,24533,24798,268,522,1465,6398,8075,8338,19,1,53907.58118396645
4188,24137,24137,25037,49,Karen Cushman,1994,"Catherine, Called Birdy",eng,3.7,31185,33034,1330,1043,2747,9642,11289,8313,23,1,78537.9582490767
4189,613283,613283,2194204,82,Jean Sasson,1992,Princess: A True Story of Life Behind the Veil in Saudi Arabia,en-US,4.0,20019,24097,2219,348,1100,5071,9329,8249,62,1,54386.71162385359
4190,15547,15547,287715,65,Terry Brooks,1986,"Magic Kingdom For Sale/Sold (Magic Kingdom of Landover, #1)",eng,3.86,26995,29793,933,427,1927,7816,10696,8927,59,1,69664.35817071125
4191,68984,68984,2037992,199,"Joseph Murphy, Ian McMahan",1962,The Power of Your Subconscious Mind,en-US,4.12,16951,22359,1054,555,1055,3761,6667,10321,35,2,39512.42801914218
4192,31341,31341,2926067,53,Anne Rice,2001,"Blood And Gold (The Vampire Chronicles, #8)",en-US,3.88,25780,28635,565,460,2010,7361,9469,9335,43,1,63524.50999825389
4193,10816908,10816908,15730581,18,Rae Carson,2012,"The Crown of Embers (Fire and Thorns, #2)",eng,4.2,32885,35272,2864,529,1014,5117,12931,15681,41,1,68580.42286799727
4194,153785,153785,2665123,23,Tamora Pierce,2000,"Page (Protector of the Small, #2)",eng,4.22,33405,36330,591,145,914,6179,12607,16485,33,1,70654.48878612717
4195,18170039,18170039,25538638,14,Kiera Cass,2014,"The Guard (The Selection, #2.5)",eng,3.75,32401,34837,2017,751,3205,10414,9995,10472,31,1,76886.25299968425
4196,816870,816870,2683165,58,"Esther Forbes, Lynd Ward",1943,Johnny Tremain,en-US,3.62,30157,32906,1862,1656,3059,9461,10831,7899,14,2,76173.82023703883
4197,172732,172732,818488,100,"Ernesto Che Guevara, Aleida Guevara March",1993,The Motorcycle Diaries: Notes on a Latin American Journey,eng,3.79,18964,23023,1265,345,1450,6536,9085,5607,57,2,58508.00769534813
4198,16090636,16090636,21894970,13,Kristen Proby,2012,"Fight with Me (With Me in Seattle, #2)",eng,4.25,39673,39909,1741,381,1177,5530,13867,18954,38,1,74037.62465233407
4199,125956,125956,1614882,49,Ted Dekker,2003,"Black: The Birth of Evil (The Circle, #1)",eng,4.21,23496,25018,1530,369,911,3735,8060,11943,41,1,44904.59688144536
4200,6437061,6437061,6626657,40,N.K. Jemisin,2010,"The Hundred Thousand Kingdoms (Inheritance Trilogy, #1)",eng,3.8,28989,32505,3710,899,2358,7824,12568,8856,55,1,77566.16225196124
4201,857445,857445,325563,11,Peggy Rathmann,1995,Officer Buckle & Gloria,eng,4.16,24578,25331,1373,430,1111,4583,7171,12036,23,1,44231.535745134424
4202,63033,63033,2503920,81,"Roberto Bolaño, Natasha Wimmer",1998,The Savage Detectives,en-US,4.09,17946,23550,2575,701,1425,3420,7440,10564,21,2,42175.33288747346
4203,11300302,11300302,16227953,42,Gena Showalter,2012,"Alice in Zombieland (White Rabbit Chronicles, #1)",eng,4.05,30537,33340,4689,1274,1937,5427,9766,14936,49,1,57951.2899520096
4204,6801582,6801582,7008092,48,Aprilynne Pike,2009,"Spells (Wings, #2)",en-US,3.99,34331,36223,1924,612,2047,8138,11888,13538,18,1,75453.85870220578
4205,59151,59151,57593,287,"Stefan Zweig, Joel Rotenberg, Hans Hausmann, Dirk Muller, Peter Gay, Willy Trenk-Trebitsch, Mario Adorf, Gert Westphal",1941,Chess Story,eng,4.28,16716,31061,1907,203,613,3867,12037,14341,11,8,60778.5885219407
4206,594361,594361,6533130,2,"Justine Korman Fontes, Don Williams, Walt Disney Company",1994,The Lion King: A little Golden Book,eng,4.46,23098,23102,80,205,545,2803,4333,15216,35,3,26633.753221366114
4207,11198312,11198312,16505286,20,Gordon Korman,2011,"The Medusa Plot (39 Clues: Cahills vs. Vespers, #1)",eng,4.07,24489,25090,566,741,1162,4878,7010,11299,51,1,44263.321693901955
4208,266904,266904,2564478,45,Jeanne Birdsall,2005,"The Penderwicks: A Summer Tale of Four Sisters, Two Rabbits, and a Very Interesting Boy (The Penderwicks #1)",eng,4.12,32251,33898,3757,471,1305,5976,11967,14179,108,1,67941.21142132279
4209,7164343,7164343,7521142,40,Nelson DeMille,2010,"The Lion (John Corey, #5)",en-US,4.22,21564,23628,1051,155,516,3557,9220,10180,25,1,48434.37422380227
4210,112754,112754,2746769,46,Karen Marie Moning,2001,"Kiss of the Highlander (Highlander, #4)",eng,4.31,32793,34840,1423,237,746,4640,11623,17594,39,1,61673.83497129736
4211,12722468,12722468,17858422,21,Sally Bedell Smith,2012,Elizabeth the Queen: The Life of a Modern Monarch,eng,3.85,20063,20705,933,816,1334,4928,6679,6948,49,1,43357.52785559044
4212,19101283,19101283,24342394,78,"Jo Nesbø, Charlotte Barslund",2014,The Son,eng,4.07,19393,25476,2270,355,834,4359,11025,8903,7,2,58495.81733082116
4213,6839093,6839093,7050578,14,"John Layman, Rob Guillory",2009,"Chew, Vol. 1: Taster's Choice",eng,4.0,27570,27899,1690,880,1378,4938,10351,10352,29,2,58099.85526362952
